-h- -k- -l- -ksi- psi-  -2theta- [   -omega-   -phi-    -chi-    ]

1 2 3 90 -psi-  11.9814

90; 148.378; 86.9234 
-90; -31.6216; -86.9234 
91.0001; 148.274; 86.9243 
-88.9999; -31.7261; -86.9243 
92.0003; 148.169; 86.9271 
-87.9997; -31.8306; -86.9271 
93.0004; 148.065; 86.9316 
-86.9996; -31.935; -86.9316 
94.0005; 147.961; 86.938 
-85.9995; -32.0393; -86.938 
95.0006; 147.856; 86.9462 
-84.9994; -32.1435; -86.9462 
96.0007; 147.752; 86.9562 
-83.9993; -32.2476; -86.9562 
97.0007; 147.649; 86.968 
-82.9993; -32.3514; -86.968 
98.0008; 147.545; 86.9816 
-81.9992; -32.455; -86.9816 
99.0007; 147.442; 86.997 
-80.9993; -32.5584; -86.997 
100.001; 147.339; 87.0143 
-79.9994; -32.6614; -87.0143 
101.001; 147.236; 87.0333 
-78.9995; -32.7642; -87.0333 
102; 147.133; 87.0541 
-77.9997; -32.8666; -87.0541 
103; 147.031; 87.0767 
-76.9999; -32.9686; -87.0767 
104; 146.93; 87.101 
-76.0002; -33.0702; -87.101 
104.999; 146.829; 87.1272 
-75.0006; -33.1714; -87.1272 
105.999; 146.728; 87.1551 
-74.001; -33.2721; -87.1551 
106.998; 146.628; 87.1847 
-73.0015; -33.3723; -87.1847 
107.998; 146.528; 87.2161 
-72.0021; -33.472; -87.2161 
108.997; 146.429; 87.2492 
-71.0028; -33.571; -87.2492 
109.996; 146.33; 87.284 
-70.0036; -33.6695; -87.284 
110.996; 146.233; 87.3206 
-69.0044; -33.7674; -87.3206 
111.995; 146.135; 87.3588 
-68.0054; -33.8646; -87.3588 
112.994; 146.039; 87.3987 
-67.0064; -33.9611; -87.3987 
113.992; 145.943; 87.4403 
-66.0075; -34.057; -87.4403 
114.991; 145.848; 87.4836 
-65.0088; -34.152; -87.4836 
115.99; 145.754; 87.5285 
-64.0102; -34.2463; -87.5285 
116.988; 145.66; 87.5751 
-63.0116; -34.3398; -87.5751 
117.987; 145.568; 87.6232 
-62.0132; -34.4325; -87.6232 
118.985; 145.476; 87.673 
-61.0149; -34.5243; -87.673 
119.983; 145.385; 87.7244 
-60.0167; -34.6152; -87.7244 
120.981; 145.295; 87.7773 
-59.0186; -34.7052; -87.7773 
121.979; 145.206; 87.8318 
-58.0207; -34.7943; -87.8318 
122.977; 145.118; 87.8879 
-57.0229; -34.8824; -87.8879 
123.975; 145.03; 87.9454 
-56.0251; -34.9695; -87.9454 
124.972; 144.944; 88.0045 
-55.0276; -35.0556; -88.0045 
125.97; 144.859; 88.0651 
-54.0301; -35.1406; -88.0651 
126.967; 144.775; 88.1271 
-53.0328; -35.2246; -88.1271 
127.964; 144.692; 88.1906 
-52.0356; -35.3075; -88.1906 
128.961; 144.611; 88.2555 
-51.0385; -35.3893; -88.2555 
129.958; 144.53; 88.3218 
-50.0416; -35.4699; -88.3218 
130.955; 144.451; 88.3896 
-49.0447; -35.5493; -88.3896 
131.952; 144.372; 88.4587 
-48.0481; -35.6276; -88.4587 
132.949; 144.295; 88.5291 
-47.0515; -35.7046; -88.5291 
133.945; 144.22; 88.6009 
-46.055; -35.7804; -88.6009 
134.941; 144.145; 88.6739 
-45.0587; -35.8549; -88.6739 
135.937; 144.072; 88.7483 
-44.0626; -35.9282; -88.7483 
136.934; 144; 88.8239 
-43.0665; -36.0001; -88.8239 
137.929; 143.929; 88.9008 
-42.0705; -36.0707; -88.9008 
138.925; 143.86; 88.9789 
-41.0747; -36.14; -88.9789 
139.921; 143.792; 89.0581 
-40.079; -36.2079; -89.0581 
140.917; 143.726; 89.1386 
-39.0834; -36.2744; -89.1386 
141.912; 143.66; 89.2202 
-38.088; -36.3395; -89.2202 
142.907; 143.597; 89.3029 
-37.0926; -36.4032; -89.3029 
143.903; 143.535; 89.3866 
-36.0974; -36.4654; -89.3866 
144.898; 143.474; 89.4715 
-35.1022; -36.5262; -89.4715 
145.893; 143.415; 89.5574 
-34.1072; -36.5854; -89.5574 
146.888; 143.357; 89.6443 
-33.1122; -36.6432; -89.6443 
147.883; 143.301; 89.7322 
-32.1174; -36.6994; -89.7322 
148.877; 143.246; 89.8211 
-31.1226; -36.7542; -89.8211 
149.872; 143.193; 89.9109 
-30.128; -36.8073; -89.9109 
150.867; 143.141; 90.0016 
-29.1334; -36.8589; -90.0016 
151.861; 143.091; 90.0932 
-28.1389; -36.9089; -90.0932 
152.856; 143.043; 90.1857 
-27.1445; -36.9574; -90.1857 
153.85; 142.996; 90.279 
-26.1501; -37.0042; -90.279 
154.844; 142.951; 90.373 
-25.1558; -37.0494; -90.373 
155.838; 142.907; 90.4679 
-24.1616; -37.0929; -90.4679 
156.833; 142.865; 90.5635 
-23.1675; -37.1348; -90.5635 
157.827; 142.825; 90.6598 
-22.1733; -37.175; -90.6598 
158.821; 142.786; 90.7568 
-21.1793; -37.2136; -90.7568 
159.815; 142.75; 90.8544 
-20.1853; -37.2504; -90.8544 
160.809; 142.714; 90.9527 
-19.1913; -37.2856; -90.9527 
161.803; 142.681; 91.0515 
-18.1973; -37.3191; -91.0515 
