5.99071; 148.378; 2.91411 
-174.009; -31.6216; -2.91411 
24.9147; 129.429; 3.08078 
-155.085; -50.571; -3.08078 
40.4246; 113.894; 3.53392 
-139.575; -66.1064; -3.53392 
51.7849; 102.508; 4.18142 
-128.215; -77.4922; -4.18142 
59.8706; 94.3967; 4.94755 
-120.129; -85.6033; -4.94755 
65.7029; 88.5389; 5.78537 
-114.297; -91.4611; -5.78537 
70.0249; 84.1915; 6.66791 
-109.975; -95.8085; -6.66791 
73.3204; 80.8704; 7.57956 
-106.68; -99.1296; -7.57956 
75.8999; 78.2654; 8.51098 
-104.1; -101.735; -8.51098 
77.9655; 76.1742; 9.45632 
-102.035; -103.826; -9.45632 
79.6523; 74.4618; 10.4118 
-100.348; -105.538; -10.4118 
81.053; 73.0354; 11.3749 
-98.947; -106.965; -11.3749 
82.2331; 71.8296; 12.3437 
-97.7669; -108.17; -12.3437 
83.2399; 70.7972; 13.3171 
-96.7601; -109.203; -13.3171 
84.108; 69.9032; 14.2941 
-95.892; -110.097; -14.2941 
84.8637; 69.1216; 15.2741 
-95.1363; -110.878; -15.2741 
85.5272; 68.4323; 16.2564 
-94.4728; -111.568; -16.2564 
86.114; 67.8195; 17.2407 
-93.886; -112.18; -17.2407 
86.6363; 67.2711; 18.2267 
-93.3637; -112.729; -18.2267 
87.1041; 66.7773; 19.214 
-92.8959; -113.223; -19.214 
87.5252; 66.33; 20.2026 
-92.4748; -113.67; -20.2026 
87.9062; 65.9227; 21.1922 
-92.0938; -114.077; -21.1922 
88.2523; 65.5503; 22.1827 
-91.7477; -114.45; -22.1827 
88.568; 65.2081; 23.1739 
-91.432; -114.792; -23.1739 
88.857; 64.8926; 24.1659 
-91.143; -115.107; -24.1659 
89.1225; 64.6005; 25.1584 
-90.8775; -115.4; -25.1584 
89.367; 64.3292; 26.1515 
-90.633; -115.671; -26.1515 
89.593; 64.0763; 27.1451 
-90.407; -115.924; -27.1451 
89.8023; 63.8401; 28.139 
-90.1977; -116.16; -28.139 
89.9966; 63.6187; 29.1334 
-90.0034; -116.381; -29.1334 
90.1775; 63.4106; 30.1281 
-89.8225; -116.589; -30.1281 
90.3461; 63.2147; 31.1231 
-89.6539; -116.785; -31.1231 
90.5036; 63.0297; 32.1184 
-89.4964; -116.97; -32.1184 
90.6511; 62.8547; 33.1139 
-89.3489; -117.145; -33.1139 
90.7893; 62.6887; 34.1097 
-89.2107; -117.311; -34.1097 
90.919; 62.5311; 35.1057 
-89.081; -117.469; -35.1057 
91.041; 62.3811; 36.1019 
-88.959; -117.619; -36.1019 
91.1558; 62.238; 37.0982 
-88.8442; -117.762; -37.0982 
91.2641; 62.1014; 38.0947 
-88.7359; -117.899; -38.0947 
91.3662; 61.9708; 39.0914 
-88.6338; -118.029; -39.0914 
91.4627; 61.8456; 40.0882 
-88.5373; -118.154; -40.0882 
91.5539; 61.7254; 41.0852 
-88.4461; -118.275; -41.0852 
91.6403; 61.61; 42.0822 
-88.3597; -118.39; -42.0822 
91.722; 61.499; 43.0794 
-88.278; -118.501; -43.0794 
91.7995; 61.392; 44.0767 
-88.2005; -118.608; -44.0767 
91.8731; 61.2888; 45.074 
-88.1269; -118.711; -45.074 
91.9429; 61.1891; 46.0715 
