-h- -k- -l- -ksi- psi-  -2theta- [   -omega-   -phi-    -chi-    ]

1 2 3 -ksi- 135  11.9814

91.8731; 55.4681; 134.926 
-88.1269; -124.532; -134.926 
92.8651; 56.8707; 134.989 
-87.1349; -123.129; -134.989 
93.8617; 58.276; 135.034 
-86.1383; -121.724; -135.034 
94.8621; 59.6831; 135.063 
-85.1379; -120.317; -135.063 
95.8654; 61.0912; 135.074 
-84.1346; -118.909; -135.074 
96.8705; 62.4994; 135.068 
-83.1295; -117.501; -135.068 
97.8768; 63.9068; 135.044 
-82.1232; -116.093; -135.044 
98.8832; 65.3126; 135.003 
-81.1168; -114.687; -135.003 
99.8888; 66.716; 134.945 
-80.1112; -113.284; -134.945 
100.893; 68.116; 134.87 
-79.1071; -111.884; -134.87 
101.895; 69.512; 134.778 
-78.1054; -110.488; -134.778 
102.893; 70.903; 134.669 
-77.1069; -109.097; -134.669 
103.887; 72.2884; 134.543 
-76.1125; -107.712; -134.543 
104.877; 73.6673; 134.4 
-75.1229; -106.333; -134.4 
105.861; 75.0391; 134.241 
-74.1389; -104.961; -134.241 
106.839; 76.403; 134.066 
-73.161; -103.597; -134.066 
107.81; 77.7584; 133.874 
-72.1901; -102.242; -133.874 
108.773; 79.1047; 133.667 
-71.2267; -100.895; -133.667 
109.729; 80.4413; 133.444 
-70.2714; -99.5587; -133.444 
110.675; 81.7677; 133.205 
-69.3248; -98.2323; -133.205 
111.613; 83.0833; 132.951 
-68.3873; -96.9167; -132.951 
112.541; 84.3876; 132.683 
-67.4594; -95.6124; -132.683 
113.459; 85.6803; 132.399 
-66.5415; -94.3197; -132.399 
114.366; 86.961; 132.102 
-65.6339; -93.039; -132.102 
115.263; 88.2294; 131.79 
-64.737; -91.7706; -131.79 
116.149; 89.485; 131.464 
-63.851; -90.515; -131.464 
117.024; 90.7277; 131.125 
-62.9761; -89.2723; -131.125 
117.887; 91.9573; 130.773 
-62.1126; -88.0427; -130.773 
118.74; 93.1735; 130.408 
-61.2605; -86.8265; -130.408 
119.58; 94.3762; 130.03 
-60.4199; -85.6238; -130.03 
120.409; 95.5653; 129.641 
-59.591; -84.4347; -129.641 
121.226; 96.7407; 129.239 
-58.7736; -83.2593; -129.239 
122.032; 97.9023; 128.826 
-57.9677; -82.0977; -128.826 
122.827; 99.0501; 128.401 
-57.1733; -80.9499; -128.401 
123.61; 100.184; 127.965 
-56.3902; -79.8158; -127.965 
124.382; 101.305; 127.519 
-55.6183; -78.6955; -127.519 
125.143; 102.411; 127.062 
-54.8574; -77.5889; -127.062 
125.893; 103.504; 126.595 
-54.1072; -76.4959; -126.595 
126.633; 104.584; 126.119 
